Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18346680532,"May 2, 2026, 9:23:31 AM",Lunch Ride,Ride,"115 Obciążenie treningowe
-- from COROS‍
🎷🐛 23.96 new kilometers
🏘 Completed 25% of Płociczno
🏘 Completed 25% of Okoniny
-- From Wandrer",16013,33.70,140.0,40,false,,Żółciak,activities/19450632816.fit.gz,,24.0,16013.0,10558.0,33701.1,9.8,3.192,239.0,224.0,91.6,146.6,40.0,0.0,,,,,140.0,106.0,,50.0,1572.0,,,40.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.105,3775.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18336321581,"May 1, 2026, 4:53:31 PM",Evening Ride,Ride,"22 Obciążenie treningowe
-- from COROS‍
💪 7.7 new kilometers

-- From Wandrer",3044,9.04,134.0,9,false,,Żółciak,activities/19440131094.fit.gz,,24.0,3044.0,2615.0,9043.5,8.3,3.458,66.0,69.0,103.0,136.6,40.0,0.0,,,,,134.0,104.0,,52.0,303.0,,,9.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.971,2180.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18333931041,"May 1, 2026, 2:29:22 PM",Afternoon Ride,Ride,"4 Obciążenie treningowe
-- from COROS",826,1.13,119.0,1,false,,Żółciak,activities/19437713950.fit.gz,,24.0,826.0,669.0,1131.9,3.6,1.692,20.0,18.0,108.0,117.0,44.4,0.1,,,,,119.0,97.0,,49.0,71.0,,,1.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,1.37,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18331813768,"May 1, 2026, 10:32:02 AM",Lunch Hike,Hike,"‍
👏 2.2 new kilometers

-- From Wandrer",6002,2.61,108.0,7,false,,,activities/19435569161.fit.gz,,,6002.0,3260.0,2611.2,3.584,0.801,39.0,32.0,105.0,125.0,40.0,0.3,,,,,108.0,85.0,,,395.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,2116.3,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18320687935,"Apr 30, 2026, 3:33:05 PM",Wieczorna jazda,E-Bike Ride,,832,1.68,,,false,,Żółciak,activities/19424348794.fit.gz,,24.0,832.0,364.0,1681.0,8.2,4.618,0.0,16.0,54.8,76.4,15.3,-1.2,,,84.0,40.0,,,,39.0,13.0,,,,,,,,,,,,38.0,685.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.02,200.5,,,,,0.0,,2.0,35.0,,,,,,,,,,,,,""
18319921579,"Apr 30, 2026, 1:54:04 PM",Popo?udniowa jazda,E-Bike Ride,,1743,7.22,,,false,,Żółciak,activities/19423570660.fit.gz,,24.0,1743.0,1391.0,7222.0,9.0,5.192,41.0,8.0,45.8,80.4,40.0,0.5,,,95.0,57.0,,,,85.0,114.0,,,,,,,,,,,,98.0,1592.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.143,729.5,,,,,0.0,,35.0,90.0,,,,,,,,,,,,,""
18294391707,"Apr 28, 2026, 2:46:41 PM",Popo?udniowa jazda,E-Bike Ride,,5899,18.94,,,false,,Żółciak,activities/19397857572.fit.gz,,24.0,5899.0,3707.0,18941.0,7.8,5.11,55.0,60.0,38.8,61.4,35.7,0.0,,,102.0,58.0,,,,87.0,317.0,,,,,,,,,,,,92.0,5484.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.211,1073.1,,,,,0.0,,108.0,84.0,,,,,,,,,,,,,""
18281740576,"Apr 27, 2026, 3:12:18 PM",Wieczorna jazda,E-Bike Ride,,8823,23.48,,,false,,Żółciak,activities/19385140430.fit.gz,,24.0,8823.0,5001.0,23488.4,9.2,4.697,177.0,179.0,39.8,87.8,41.5,0.0,,,93.0,53.0,,,,72.0,346.0,,,,,,,,,,,,87.0,7562.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.662,1868.0,,,,,0.0,,134.0,80.0,,,,,,,,,,,,,""
18277519394,"Apr 27, 2026, 10:36:14 AM",Popo?udniowa jazda,E-Bike Ride,,5120,15.25,,,false,,Żółciak,activities/19380882591.fit.gz,,24.0,5120.0,3036.0,15255.3,9.2,5.025,75.0,87.0,36.6,73.4,47.5,0.0,,,95.0,57.0,,,,81.0,237.0,,,,,,,,,,,,80.0,4592.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.98,863.0,,,,,0.0,,68.0,73.0,,,,,,,,,,,,,""
18240972144,"Apr 24, 2026, 9:32:32 AM",Poranna jazda,E-Bike Ride,"‍
0.88 new kilometers

-- From Wandrer",23804,63.85,,,false,,Żółciak,activities/19343899246.fit.gz,,24.0,23804.0,12775.0,63854.0,13.4,4.998,258.0,246.0,25.2,137.6,49.5,0.0,,,112.0,55.0,,,,64.0,781.0,,,,,,,,,,,,77.0,17834.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.682,5102.5,,,,,0.0,,248.0,71.0,,,,0.0,0.0,,,,0.0,,,,""
18225453538,"Apr 23, 2026, 8:58:35 AM",Morning Ride,Ride,"3 Obciążenie treningowe
-- from COROS",1987,9.03,117.0,3,false,,Żółciak,activities/19328258734.fit.gz,,24.0,1987.0,1740.0,9037.7,8.7,5.194,20.0,43.0,0.0,25.2,20.0,-0.3,,,,,117.0,78.0,,64.0,120.0,,,3.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.548,87.5,,,,,0.0,,,,,,,,,,,,,,,,""
18200506876,"Apr 21, 2026, 4:31:59 PM",Wieczorna jazda,E-Bike Ride,,1893,9.08,,,false,,Żółciak,activities/19303167078.fit.gz,,24.0,1893.0,1598.0,9088.0,7.8,5.687,42.0,21.0,17.0,48.6,41.5,0.2,,,89.0,64.0,,,,102.0,159.0,,,,,,,,,,,,131.0,1788.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.801,67.0,,,,,0.0,,60.0,110.0,,,,,,,,,,,,,""
18199979253,"Apr 21, 2026, 2:24:17 PM",Popo?udniowa jazda,E-Bike Ride,,1624,9.12,,,false,,Żółciak,activities/19302637618.fit.gz,,24.0,1624.0,1556.0,9127.0,8.2,5.866,6.8,29.7,1.9,25.0,3.8,-0.2,,,93.0,63.0,,,,87.0,131.0,,,,,,,,,,,,95.0,1625.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,5.62,68.0,,,,,0.0,,28.0,80.0,,,,,,,,,,,,,""
18197907560,"Apr 21, 2026, 1:25:54 PM",Popo?udniowa jazda,E-Bike Ride,,236,0.83,,,false,,Żółciak,activities/19300556025.fit.gz,,24.0,236.0,215.0,833.0,6.6,3.874,0.0,22.0,57.2,80.6,12.0,-2.8,,,87.0,46.0,,,,27.0,5.0,,,,,,,,,,,,30.0,219.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.53,846.0,,,,,0.0,,0.0,25.0,,,,,,,,,,,,,""
18196139716,"Apr 21, 2026, 9:35:06 AM",Poranna jazda,E-Bike Ride,,6012,18.18,,,false,,Żółciak,activities/19298775283.fit.gz,,24.0,6012.0,3635.0,18181.0,7.8,5.002,94.0,68.0,36.4,78.2,43.3,0.2,,,93.0,56.0,,,,72.0,251.0,,,,,,,,,,,,82.0,5066.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.024,1398.0,,,,,0.0,,66.0,69.0,,,,,,,,,,,,,""
18170673109,"Apr 19, 2026, 11:04:25 AM",Afternoon Ride,Ride,"15 Obciążenie treningowe
-- from COROS",1504,5.67,132.0,5,false,,Żółciak,activities/19273076454.fit.gz,,24.0,1504.0,1356.0,5669.5,7.1,4.181,37.0,12.0,15.0,39.6,12.0,0.4,,,,,132.0,112.0,,67.0,170.0,,,5.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.77,635.5,,,,,0.0,,,,,,,,,,,,,,,,""
18167205161,"Apr 19, 2026, 7:33:42 AM",Morning Ride,Ride,"15 Obciążenie treningowe
-- from COROS",958,4.64,144.0,7,false,,Żółciak,activities/19269570760.fit.gz,,24.0,958.0,917.0,4644.0,11.6,5.064,10.0,32.0,-1.8,24.8,8.8,-0.5,,,,,144.0,121.0,,61.0,126.0,,,7.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.848,38.5,,,,,0.0,,,,,,,,,,,,,,,,""
18156636934,"Apr 18, 2026, 9:16:24 AM",Lunch Hike,Hike,"‍
👏 1.24 new kilometers

-- From Wandrer",3687,1.92,122.0,4,false,,,activities/19258860540.fit.gz,,,3687.0,2114.0,1921.2,2.5,0.909,72.0,81.0,30.0,76.0,48.4,-0.4,,,,,122.0,83.0,,,214.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521,1002.5,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18156636624,"Apr 18, 2026, 9:09:55 AM",Lunch Hike,Hike,"",190,0.03,85.0,0,false,,,activities/19258860493.fit.gz,,,190.0,80.0,35.9,1.4,0.449,0.0,7.0,42.0,48.0,0.0,-13.9,,,,,85.0,75.0,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,35.9,,,,,0.0,,,,,,,,,,,,,,,,""
18156636609,"Apr 18, 2026, 9:06:17 AM",Lunch Hike,Hike,"",104,0.06,96.0,0,false,,,activities/19258860492.fit.gz,,,104.0,68.0,61.2,1.6,0.9,0.0,4.0,57.0,61.0,0.0,-6.5,,,,,96.0,93.0,,,8.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,61.2,,,,,0.0,,,,,,,,,,,,,,,,""
18156637149,"Apr 18, 2026, 8:02:21 AM",Morning Hike,Hike,"‍
👏 0.48 new kilometers

-- From Wandrer",3810,0.74,120.0,1,false,,,activities/19258860484.fit.gz,,,3810.0,818.0,744.2,2.323,0.91,55.0,14.0,14.0,55.0,49.8,5.5,,,,,120.0,76.0,,,169.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,483.2,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18145062698,"Apr 17, 2026, 9:15:09 AM",Poranna jazda,E-Bike Ride,,15518,41.30,,,false,,Żółciak,activities/19247189751.fit.gz,,24.0,15518.0,8790.0,41306.4,9.4,4.699,180.0,199.0,22.4,77.0,49.0,-0.1,,,93.0,54.0,,,,59.0,563.0,,,,,,,,,,,,84.0,11569.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.662,3017.8,,,,,0.0,,161.0,71.0,,,,,,,,,,,,,""
18142073203,"Apr 17, 2026, 8:32:35 AM",Poranna jazda,E-Bike Ride,,228,0.80,,,false,,Żółciak,activities/19244175766.fit.gz,,24.0,228.0,208.0,806.0,7.0,3.875,20.0,0.0,55.0,77.2,36.4,2.4,,,90.0,56.0,,,,108.0,22.0,,,,,,,,,,,,119.0,229.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.535,127.0,,,,,0.0,,6.0,100.0,,,,,,,,,,,,,""
18118733495,"Apr 15, 2026, 12:08:15 PM",Popo?udniowa jazda,E-Bike Ride,,5507,12.92,,,false,,Żółciak,activities/19220663023.fit.gz,,24.0,5507.0,2819.0,12925.0,9.0,4.585,42.0,39.0,41.6,69.4,48.0,0.1,,,100.0,52.0,,,,68.0,178.0,,,,,,,,,,,,78.0,4402.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.347,227.0,,,,,0.0,,52.0,66.0,,,,,,,,,,,,,""
18106779049,"Apr 14, 2026, 2:11:50 PM",Popo?udniowa jazda,E-Bike Ride,"‍
1.71 new kilometers

-- From Wandrer",7630,27.66,,,false,,Żółciak,activities/19208634831.fit.gz,,24.0,7630.0,5555.0,27665.0,10.0,4.98,84.0,118.0,7.2,78.0,49.4,-0.1,,,102.0,51.0,,,,65.0,345.0,,,,,,,,,,,,83.0,6874.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.626,3226.0,,,,,0.0,,93.0,70.0,,,,0.0,0.0,,,,0.0,,,,""
18104255186,"Apr 14, 2026, 11:26:25 AM",Popo?udniowa jazda,E-Bike Ride,"‍
0.41 new kilometers

-- From Wandrer",5610,15.18,,,false,,Żółciak,activities/19206095117.fit.gz,,24.0,5610.0,3290.0,15184.0,9.3,4.615,76.0,54.0,31.4,80.8,46.7,0.2,,,92.0,51.0,,,,58.0,183.0,,,,,,,,,,,,64.0,4697.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.707,2106.0,,,,,0.0,,37.0,54.0,,,,0.0,0.0,,,,0.0,,,,""
18094347288,"Apr 13, 2026, 4:50:26 PM",Wieczorna jazda,E-Bike Ride,,3692,13.13,,,false,,Żółciak,activities/19196131034.fit.gz,,24.0,3692.0,2480.0,13131.0,9.4,5.295,39.0,43.0,30.4,66.4,48.3,0.0,,,104.0,54.0,,,,82.0,194.0,,,,,,,,,,,,95.0,3397.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.557,2390.0,,,,,0.0,,60.0,80.0,,,,,,,,,,,,,""
18091813456,"Apr 13, 2026, 1:47:25 PM",Popo?udniowa jazda,E-Bike Ride,,1008,4.12,,,false,,Żółciak,activities/19193592231.fit.gz,,24.0,1008.0,748.0,4123.5,7.8,5.513,11.0,7.0,50.6,65.4,44.0,0.1,,,87.0,55.0,,,,73.0,53.0,,,,,,,,,,,,83.0,915.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.091,101.0,,,,,0.0,,12.0,70.0,,,,,,,,,,,,,""
18091393154,"Apr 13, 2026, 12:49:38 PM",Popo?udniowa jazda,E-Bike Ride,,1638,6.77,,,false,,Żółciak,activities/19193169524.fit.gz,,24.0,1638.0,1239.0,6777.0,9.0,5.47,26.0,27.0,48.6,62.0,40.0,0.0,,,96.0,58.0,,,,76.0,90.0,,,,,,,,,,,,79.0,1631.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.137,304.0,,,,,0.0,,19.0,66.0,,,,,,,,,,,,,""
18069938539,"Apr 11, 2026, 4:42:34 PM",Evening Hike,Hike,"‍
0.7 new kilometers

-- From Wandrer",3829,3.41,100.0,6,false,,,activities/19171420786.fit.gz,,,3829.0,3542.0,3409.2,4.0,0.963,93.0,81.0,53.0,135.0,40.0,0.4,,,,,100.0,79.0,,,213.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,2990.2,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18066537957,"Apr 11, 2026, 12:44:01 PM",Popo?udniowa jazda,E-Bike Ride,,830,2.65,,,false,,Żółciak,activities/19167986095.fit.gz,,24.0,830.0,565.0,2656.6,7.3,4.702,3.0,13.0,52.4,66.4,18.3,-0.2,,,,,,,,140.0,88.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.201,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18065757318,"Apr 11, 2026, 11:05:22 AM",Popo?udniowa jazda,E-Bike Ride,"‍
0.94 new kilometers

-- From Wandrer",4543,11.66,,,false,,Żółciak,activities/19167197181.fit.gz,,24.0,4543.0,2503.0,11661.0,8.2,4.659,87.0,52.0,32.8,83.8,45.0,0.2,,,91.0,50.0,,,,65.0,156.0,,,,,,,,,,,,84.0,3490.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.567,382.0,,,,,0.0,,48.0,71.0,,,,0.0,0.0,,,,0.0,,,,""
18055349803,"Apr 10, 2026, 3:37:05 PM",Afternoon Ride,Ride,"16 Obciążenie treningowe
-- from COROS",1697,2.90,143.0,5,false,,Żółciak,activities/19156688157.fit.gz,,24.0,1697.0,862.0,2908.6,7.3,3.374,22.0,10.0,11.6,27.8,13.3,0.4,,,,,143.0,120.0,,54.0,178.0,,,5.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,1.714,257.0,,,,,0.0,,,,,,,,,,,,,,,,""
18052672263,"Apr 10, 2026, 11:48:04 AM",Afternoon Ride,Ride,"16 Obciążenie treningowe
-- from COROS",593,2.82,158.0,10,false,,Żółciak,activities/19153990088.fit.gz,,24.0,593.0,593.0,2825.8,8.2,4.765,12.0,8.0,20.2,29.8,28.0,0.1,,,,,158.0,133.0,,81.0,86.0,,,10.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,4.765,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18051582008,"Apr 10, 2026, 8:16:02 AM",Poranna jazda,E-Bike Ride,,6398,7.67,,,false,,Żółciak,activities/19152891134.fit.gz,,24.0,6398.0,1741.0,7670.0,7.8,4.406,12.0,18.0,44.0,59.0,24.0,-0.1,,,92.0,47.0,,,,55.0,91.0,,,,,,,,,,,,63.0,3163.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,1.199,0.0,,,,,0.0,,24.0,53.0,,,,,,,,,,,,,""
18043457645,"Apr 9, 2026, 4:53:28 PM",Wieczorna jazda,E-Bike Ride,,598,0.93,,,false,,Żółciak,activities/19144707098.fit.gz,,24.0,598.0,231.0,934.0,5.6,4.043,0.0,5.0,54.8,64.8,25.3,-0.8,,,77.0,45.0,,,,33.0,7.0,,,,,,,,,,,,34.0,430.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,1.562,0.0,,,,,0.0,,0.0,29.0,,,,,,,,,,,,,""
18043303022,"Apr 9, 2026, 4:01:08 PM",Wieczorna jazda,E-Bike Ride,"‍
👍 2.82 new kilometers

-- From Wandrer",3132,9.22,,,false,,Żółciak,activities/19144551954.fit.gz,,24.0,3132.0,2347.0,9223.0,8.6,3.93,140.0,136.0,53.8,118.6,41.8,0.1,,,96.0,56.0,,,,79.0,175.0,,,,,,,,,,,,114.0,2977.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.945,3874.0,,,,,0.0,,76.0,96.0,,,,0.0,0.0,,,,0.0,,,,""
18028464635,"Apr 8, 2026, 1:42:29 PM",Popo?udniowa jazda,E-Bike Ride,"‍
0.19 new kilometers

-- From Wandrer",6099,16.65,,,false,,Żółciak,activities/19129569287.fit.gz,,24.0,6099.0,3646.0,16653.0,8.6,4.567,107.0,104.0,28.2,89.8,48.0,0.0,,,99.0,48.0,,,,53.0,188.0,,,,,,,,,,,,60.0,5237.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.73,236.0,,,,,0.0,,36.0,50.0,,,,0.0,0.0,,,,0.0,,,,""
18027175610,"Apr 8, 2026, 10:53:26 AM",Popo?udniowa jazda,E-Bike Ride,"‍
2.26 new kilometers

-- From Wandrer",10053,25.73,,,false,,Żółciak,activities/19128256564.fit.gz,,24.0,10053.0,5544.0,25731.1,9.2,4.641,184.0,192.0,31.6,133.0,44.4,0.0,,,96.0,54.0,,,,73.0,381.0,,,,,,,,,,,,88.0,8302.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.56,2381.0,,,,,0.0,,126.0,74.0,,,,0.0,0.0,,,,0.0,,,,""
18014468769,"Apr 7, 2026, 11:17:29 AM",Popo?udniowa jazda,E-Bike Ride,,13995,37.83,,,false,,Żółciak,activities/19115313768.fit.gz,,24.0,13995.0,7532.0,37833.1,11.04,5.023,221.0,256.0,26.0,73.2,45.8,0.0,,,80.0,75.0,,,,4.0,499.0,,,,,,,,,,,,43.0,7728.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.703,1248.1,,,,,0.0,,27.0,36.0,,,,,,,,,,,,,""
18011277680,"Apr 7, 2026, 9:54:55 AM",Poranna jazda,E-Bike Ride,"‍
0.19 new kilometers

-- From Wandrer",3427,13.25,,,false,,Żółciak,activities/19112068294.fit.gz,,24.0,3427.0,2424.0,13255.0,9.0,5.468,102.0,121.0,33.6,116.0,29.1,-0.1,,,100.0,60.0,,,,77.0,180.0,,,,,,,,,,,,101.0,3277.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.868,707.0,,,,,0.0,,65.0,85.0,,,,0.0,0.0,,,,0.0,,,,""
18009903308,"Apr 7, 2026, 8:49:00 AM",Poranna jazda,E-Bike Ride,,270,0.85,,,false,,Żółciak,activities/19110671574.fit.gz,,24.0,270.0,213.0,858.0,8.2,4.028,19.0,0.0,54.4,80.2,28.6,2.7,,,93.0,55.0,,,,84.0,16.0,,,,,,,,,,,,80.0,228.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,3.178,149.0,,,,,0.0,,2.0,67.0,,,,,,,,,,,,,""
17999920658,"Apr 6, 2026, 12:23:37 PM",Afternoon Hike,Hike,"‍
👍 1.23 new kilometers

-- From Wandrer",3884,3.48,128.0,8,false,,,activities/19100552718.fit.gz,,,3884.0,3458.0,3482.9,2.8,1.007,94.0,88.0,21.0,53.0,48.3,0.2,,,,,128.0,93.0,,,276.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.897,762.4,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17997863283,"Apr 6, 2026, 9:53:50 AM",Lunch Hike,Hike,"‍
👍 1.54 new kilometers

-- From Wandrer",4307,5.03,123.0,11,false,,,activities/19098483019.fit.gz,,,4307.0,4002.0,5033.7,3.2,1.258,193.0,169.0,34.0,134.0,49.9,0.5,,,,,123.0,99.0,,,389.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169,3404.7,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17990627222,"Apr 5, 2026, 5:02:21 PM",Evening Hike,Hike,"‍
👍 0.47 new kilometers

-- From Wandrer",1072,1.34,123.0,3,false,,,activities/19091170282.fit.gz,,,1072.0,1008.0,1339.9,3.3,1.329,26.0,11.0,31.0,52.0,22.2,1.1,,,,,123.0,110.0,,,115.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,801.9,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17986258324,"Apr 5, 2026, 9:46:51 AM",Lunch Hike,Hike,"‍
👏 4.26 new kilometers

-- From Wandrer",5920,4.76,107.0,9,false,,,activities/19086748105.fit.gz,,,5920.0,5332.0,4763.8,2.7,0.893,96.0,87.0,91.0,124.0,33.3,0.2,,,,,107.0,79.0,,,327.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805,4015.8,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17984486654,"Apr 5, 2026, 9:01:04 AM",Lunch Hike,Hike,"‍
👏 0.63 new kilometers

-- From Wandrer",1502,0.82,105.0,1,false,,,activities/19084957698.fit.gz,,,1502.0,922.0,819.4,3.1,0.889,48.0,40.0,51.0,88.0,48.5,1.0,,,,,105.0,77.0,,,71.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546,458.5,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17978109890,"Apr 4, 2026, 3:49:46 PM",Afternoon Hike,Hike,"‍
👍 2.58 new kilometers

-- From Wandrer",4660,6.29,126.0,15,false,,,activities/19078499111.fit.gz,,,4660.0,4570.0,6295.2,3.2,1.378,191.0,188.0,47.0,128.0,46.2,0.1,,,,,126.0,106.0,,,475.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.351,6295.2,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17962026129,"Apr 3, 2026, 9:10:31 AM",Poranna jazda,E-Bike Ride,"‍
0.82 new kilometers

-- From Wandrer",13071,35.86,,,false,,Żółciak,activities/19062264597.fit.gz,,24.0,13071.0,7693.0,35860.0,8.6,4.661,148.0,151.0,30.4,77.8,49.1,0.0,,,92.0,52.0,,,,55.0,393.0,,,,,,,,,,,,66.0,10228.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.743,3645.0,,,,,0.0,,86.0,55.0,,,,0.0,0.0,,,,0.0,,,,""
17952591910,"Apr 2, 2026, 2:44:39 PM",Popo?udniowa jazda,E-Bike Ride,,7856,20.16,,,false,,Żółciak,activities/19052761309.fit.gz,,24.0,7856.0,4328.0,20168.0,8.2,4.66,71.0,81.0,36.2,74.6,49.3,-0.1,,,97.0,50.0,,,,62.0,254.0,,,,,,,,,,,,76.0,6477.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15369628.0,,,,,,,,,,,,2.567,1608.0,,,,,0.0,,73.0,64.0,,,,,,,,,,,,,""
